Variable,File,Type of variable,Project Name,Version Project,
fragments,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/PropertyHelper.java,Vector<String>,apache-ant-1.9.3,1.9.3,
propertyRefs,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/PropertyHelper.java,Vector<String>,apache-ant-1.9.3,1.9.3,
keys,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/PropertyHelper.java,Hashtable<String,Object>,apache-ant-1.9.3,1.9.3,
fragments,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/PropertyHelper.java,Vector<String>,apache-ant-1.9.3,1.9.3,
propertyRefs,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/PropertyHelper.java,Vector<String>,apache-ant-1.9.3,1.9.3,
key,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/PropertyHelper.java,Class<? extends Delegate>,apache-ant-1.9.3,1.9.3,
type,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/PropertyHelper.java,Class<D>,apache-ant-1.9.3,1.9.3,
entry,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/ComponentHelper.java,Map.Entry<String,List<AntTypeDefinition>>,apache-ant-1.9.3,1.9.3,
taskClass,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/ComponentHelper.java,Class<?>,apache-ant-1.9.3,1.9.3,
taskClass,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/ComponentHelper.java,Class<?>,apache-ant-1.9.3,1.9.3,
e,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/ComponentHelper.java,Map.Entry<String,AntTypeDefinition>,apache-ant-1.9.3,1.9.3,
e,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/ComponentHelper.java,Map.Entry<String,AntTypeDefinition>,apache-ant-1.9.3,1.9.3,
typeClass,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/ComponentHelper.java,Class<?>,apache-ant-1.9.3,1.9.3,
c,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/ComponentHelper.java,Class<?>,apache-ant-1.9.3,1.9.3,
stk,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/XMLCatalog.java,Stack<Object>,apache-ant-1.9.3,1.9.3,
resolverImplClass,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/XMLCatalog.java,Class<?>,apache-ant-1.9.3,1.9.3,
listIt,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/CommandlineJava.java,ListIterator<String>,apache-ant-1.9.3,1.9.3,
listIterator,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/CommandlineJava.java,ListIterator<String>,apache-ant-1.9.3,1.9.3,
fileEntries,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/TarScanner.java,Map<String,Resource>,apache-ant-1.9.3,1.9.3,
matchFileEntries,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/TarScanner.java,Map<String,Resource>,apache-ant-1.9.3,1.9.3,
dirEntries,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/TarScanner.java,Map<String,Resource>,apache-ant-1.9.3,1.9.3,
matchDirEntries,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/TarScanner.java,Map<String,Resource>,apache-ant-1.9.3,1.9.3,
fileEntries,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/ArchiveScanner.java,Map<String,Resource>,apache-ant-1.9.3,1.9.3,
matchFileEntries,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/ArchiveScanner.java,Map<String,Resource>,apache-ant-1.9.3,1.9.3,
dirEntries,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/ArchiveScanner.java,Map<String,Resource>,apache-ant-1.9.3,1.9.3,
matchDirEntries,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/ArchiveScanner.java,Map<String,Resource>,apache-ant-1.9.3,1.9.3,
commandList,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/Assertions.java,List<String>,apache-ant-1.9.3,1.9.3,
commandIterator,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/Assertions.java,ListIterator<String>,apache-ant-1.9.3,1.9.3,
entry,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/FilterSet.java,Map.Entry<Object,Object>,apache-ant-1.9.3,1.9.3,
list,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/Commandline.java,ListIterator<String>,apache-ant-1.9.3,1.9.3,
list,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/Commandline.java,ListIterator<String>,apache-ant-1.9.3,1.9.3,
list,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/PatternSet.java,List<NameEntry>,apache-ant-1.9.3,1.9.3,
patternlist,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/PatternSet.java,List<NameEntry>,apache-ant-1.9.3,1.9.3,
list,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/PatternSet.java,List<NameEntry>,apache-ant-1.9.3,1.9.3,
stk,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/AbstractFileSet.java,Stack<Object>,apache-ant-1.9.3,1.9.3,
stack,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/DataType.java,Stack<Object>,apache-ant-1.9.3,1.9.3,
stk,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/DataType.java,Stack<Object>,apache-ant-1.9.3,1.9.3,
stk,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/DataType.java,Stack<Object>,apache-ant-1.9.3,1.9.3,
requiredClass,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/DataType.java,Class<T>,apache-ant-1.9.3,1.9.3,
requiredClass,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/DataType.java,Class<T>,apache-ant-1.9.3,1.9.3,
stk,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/optional/depend/ClassfileSet.java,Stack<Object>,apache-ant-1.9.3,1.9.3,
rootClasses,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/optional/depend/DependScanner.java,Vector<String>,apache-ant-1.9.3,1.9.3,
props,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/PropertySet.java,Map<String,Object>,apache-ant-1.9.3,1.9.3,
names,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/PropertySet.java,Set<String>,apache-ant-1.9.3,1.9.3,
props,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/PropertySet.java,Map<String,Object>,apache-ant-1.9.3,1.9.3,
e,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/PropertySet.java,Entry<String,Object>,apache-ant-1.9.3,1.9.3,
stk,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/PropertySet.java,Stack<Object>,apache-ant-1.9.3,1.9.3,
stk,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/resources/comparators/DelegatedResourceComparator.java,Stack<Object>,apache-ant-1.9.3,1.9.3,
stk,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/resources/comparators/Reverse.java,Stack<Object>,apache-ant-1.9.3,1.9.3,
stk,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/resources/Archives.java,Stack<Object>,apache-ant-1.9.3,1.9.3,
clazz,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/resources/ResourceDecorator.java,Class<T>,apache-ant-1.9.3,1.9.3,
stack,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/resources/ResourceDecorator.java,Stack<Object>,apache-ant-1.9.3,1.9.3,
i,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/resources/FailFast.java,Iterator<Resource>,apache-ant-1.9.3,1.9.3,
c,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/resources/BaseResourceCollectionContainer.java,Collection<? extends ResourceCollection>,apache-ant-1.9.3,1.9.3,
stk,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/resources/BaseResourceCollectionContainer.java,Stack<Object>,apache-ant-1.9.3,1.9.3,
stk,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/resources/MappedResourceCollection.java,Stack<Object>,apache-ant-1.9.3,1.9.3,
stk,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/resources/ResourceList.java,Stack<Object>,apache-ant-1.9.3,1.9.3,
stk,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/resources/ArchiveResource.java,Stack<Object>,apache-ant-1.9.3,1.9.3,
it,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/resources/LazyResourceCollectionWrapper.java,Iterator<Resource>,apache-ant-1.9.3,1.9.3,
it,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/resources/LazyResourceCollectionWrapper.java,Iterator<Resource>,apache-ant-1.9.3,1.9.3,
clazz,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/resources/MappedResource.java,Class<T>,apache-ant-1.9.3,1.9.3,
stk,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/resources/Sort.java,Stack<Object>,apache-ant-1.9.3,1.9.3,
stk,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/resources/AbstractResourceCollectionWrapper.java,Stack<Object>,apache-ant-1.9.3,1.9.3,
stk,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/resources/AbstractClasspathResource.java,Stack<Object>,apache-ant-1.9.3,1.9.3,
stk,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/resources/Resources.java,Stack<Object>,apache-ant-1.9.3,1.9.3,
stk,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/resources/selectors/Compare.java,Stack<Object>,apache-ant-1.9.3,1.9.3,
c,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/resources/selectors/InstanceOf.java,Class<?>,apache-ant-1.9.3,1.9.3,
stk,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/resources/selectors/ResourceSelectorContainer.java,Stack<Object>,apache-ant-1.9.3,1.9.3,
stk,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/resources/Restrict.java,Stack<Object>,apache-ant-1.9.3,1.9.3,
stk,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/resources/Tokens.java,Stack<Object>,apache-ant-1.9.3,1.9.3,
clazz,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/resources/ContentTransformingResource.java,Class<T>,apache-ant-1.9.3,1.9.3,
stk,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/RedirectorElement.java,Stack<Object>,apache-ant-1.9.3,1.9.3,
filterChains,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/RedirectorElement.java,List<FilterChain>,apache-ant-1.9.3,1.9.3,
stk,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/ArchiveFileSet.java,Stack<Object>,apache-ant-1.9.3,1.9.3,
fileEntries,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/ZipScanner.java,Map<String,Resource>,apache-ant-1.9.3,1.9.3,
matchFileEntries,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/ZipScanner.java,Map<String,Resource>,apache-ant-1.9.3,1.9.3,
dirEntries,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/ZipScanner.java,Map<String,Resource>,apache-ant-1.9.3,1.9.3,
matchDirEntries,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/ZipScanner.java,Map<String,Resource>,apache-ant-1.9.3,1.9.3,
type,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/selectors/modifiedselector/ModifiedSelector.java,Class<? extends T>,apache-ant-1.9.3,1.9.3,
stk,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/selectors/BaseSelectorContainer.java,Stack<Object>,apache-ant-1.9.3,1.9.3,
stk,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/selectors/AbstractSelectorContainer.java,Stack<Object>,apache-ant-1.9.3,1.9.3,
stk,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/AntFilterReader.java,Stack<Object>,apache-ant-1.9.3,1.9.3,
clazz,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/EnumeratedAttribute.java,Class<? extends EnumeratedAttribute>,apache-ant-1.9.3,1.9.3,
stk,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/FilterChain.java,Stack<Object>,apache-ant-1.9.3,1.9.3,
clazz,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/Resource.java,Class<T>,apache-ant-1.9.3,1.9.3,
stk,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/types/Path.java,Stack<Object>,apache-ant-1.9.3,1.9.3,
helperClass,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/ArgumentProcessorRegistry.java,Class<? extends ArgumentProcessor>,apache-ant-1.9.3,1.9.3,
processorClass,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/ArgumentProcessorRegistry.java,Class<? extends ArgumentProcessor>,apache-ant-1.9.3,1.9.3,
helperClass,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/ProjectHelperRepository.java,Class<? extends ProjectHelper>,apache-ant-1.9.3,1.9.3,
helperConstructor,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/ProjectHelperRepository.java,Constructor<? extends ProjectHelper>,apache-ant-1.9.3,1.9.3,
nested,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/ProjectHelperRepository.java,Iterator<Constructor<? extends ProjectHelper>>,apache-ant-1.9.3,1.9.3,
proxyClass,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/TypeAdapter.java,Class<?>,apache-ant-1.9.3,1.9.3,
choices,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/input/MultipleChoiceInputRequest.java,Vector<String>,apache-ant-1.9.3,1.9.3,
entry,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/DirectoryScanner.java,Map.Entry<String,TokenizedPath>,apache-ant-1.9.3,1.9.3,
entry,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/DirectoryScanner.java,Map.Entry<TokenizedPath,String>,apache-ant-1.9.3,1.9.3,
directoryNamesFollowed,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/DirectoryScanner.java,LinkedList<String>,apache-ant-1.9.3,1.9.3,
directoryNamesFollowed,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/DirectoryScanner.java,LinkedList<String>,apache-ant-1.9.3,1.9.3,
inc,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/DirectoryScanner.java,Vector<String>,apache-ant-1.9.3,1.9.3,
exc,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/DirectoryScanner.java,Vector<String>,apache-ant-1.9.3,1.9.3,
des,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/DirectoryScanner.java,Vector<String>,apache-ant-1.9.3,1.9.3,
map,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/DirectoryScanner.java,Map<String,TokenizedPath>,apache-ant-1.9.3,1.9.3,
directoryNamesFollowed,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/DirectoryScanner.java,LinkedList<String>,apache-ant-1.9.3,1.9.3,
clazz,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/Diagnostics.java,Class<?>,apache-ant-1.9.3,1.9.3,
clazz,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/Diagnostics.java,Class<?>,apache-ant-1.9.3,1.9.3,
taskClass,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/TaskAdapter.java,Class<?>,apache-ant-1.9.3,1.9.3,
proxyClass,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/TaskAdapter.java,Class<?>,apache-ant-1.9.3,1.9.3,
entry,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/UnknownElement.java,Map.Entry<String,Object>,apache-ant-1.9.3,1.9.3,
currentTargets,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/helper/AntXMLContext.java,Map<String,Target>,apache-ant-1.9.3,1.9.3,
theClass,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/AntClassLoader.java,Class<?>,apache-ant-1.9.3,1.9.3,
ent,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/Main.java,Entry<String,Object>,apache-ant-1.9.3,1.9.3,
targets,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/Main.java,Map<String,Target>,apache-ant-1.9.3,1.9.3,
entry,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/Main.java,Entry<String,Target>,apache-ant-1.9.3,1.9.3,
names,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/Main.java,Vector<String>,apache-ant-1.9.3,1.9.3,
names,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/Main.java,Vector<String>,apache-ant-1.9.3,1.9.3,
descriptions,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/Main.java,Vector<String>,apache-ant-1.9.3,1.9.3,
dependencies,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/Main.java,Vector<Enumeration<String>>,apache-ant-1.9.3,1.9.3,
args,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/ArgumentProcessor.java,List<String>,apache-ant-1.9.3,1.9.3,
args,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/ArgumentProcessor.java,List<String>,apache-ant-1.9.3,1.9.3,
arg,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/ArgumentProcessor.java,List<String>,apache-ant-1.9.3,1.9.3,
tasks,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/taskdefs/AntStructure.java,Hashtable<String,Class<?>>,apache-ant-1.9.3,1.9.3,
types,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/taskdefs/AntStructure.java,Hashtable<String,Class<?>>,apache-ant-1.9.3,1.9.3,
element,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/taskdefs/AntStructure.java,Class<?>,apache-ant-1.9.3,1.9.3,
tasks,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/taskdefs/AntStructure.java,Hashtable<String,Class<?>>,apache-ant-1.9.3,1.9.3,
types,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/taskdefs/AntStructure.java,Hashtable<String,Class<?>>,apache-ant-1.9.3,1.9.3,
tasks,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/taskdefs/AntStructure.java,Enumeration<String>,apache-ant-1.9.3,1.9.3,
types,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/taskdefs/AntStructure.java,Enumeration<String>,apache-ant-1.9.3,1.9.3,
element,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/taskdefs/AntStructure.java,Class<?>,apache-ant-1.9.3,1.9.3,
dirs,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/taskdefs/Jar.java,List<String>,apache-ant-1.9.3,1.9.3,
files,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/taskdefs/Jar.java,List<String>,apache-ant-1.9.3,1.9.3,
dirs,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/taskdefs/Jar.java,List<String>,apache-ant-1.9.3,1.9.3,
files,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/taskdefs/Jar.java,List<String>,apache-ant-1.9.3,1.9.3,
fileNames,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/taskdefs/ExecuteOn.java,Vector<String>,apache-ant-1.9.3,1.9.3,
baseDirs,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/taskdefs/ExecuteOn.java,Vector<File>,apache-ant-1.9.3,1.9.3,
args,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/taskdefs/Java.java,Vector<String>,apache-ant-1.9.3,1.9.3,
adapterClass,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/taskdefs/Definer.java,Class<?>,apache-ant-1.9.3,1.9.3,
adaptToClass,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/taskdefs/Definer.java,Class<?>,apache-ant-1.9.3,1.9.3,
keys,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/taskdefs/KeySubst.java,Hashtable<String,String>,apache-ant-1.9.3,1.9.3,
readerSources,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/taskdefs/Concat.java,Iterator<S>,apache-ant-1.9.3,1.9.3,
factory,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/taskdefs/Concat.java,ReaderFactory<S>,apache-ant-1.9.3,1.9.3,
entry,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/taskdefs/Execute.java,Entry<String,String>,apache-ant-1.9.3,1.9.3,
entry,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/taskdefs/Execute.java,Entry<String,String>,apache-ant-1.9.3,1.9.3,
testClass,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitTestRunner.java,Class<?>,apache-ant-1.9.3,1.9.3,
innerClass,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitTestRunner.java,Class<?>,apache-ant-1.9.3,1.9.3,
files,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/taskdefs/optional/depend/AntAnalyzer.java,Vector<File>,apache-ant-1.9.3,1.9.3,
classes,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/taskdefs/optional/depend/AntAnalyzer.java,Vector<String>,apache-ant-1.9.3,1.9.3,
proxyClass,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/taskdefs/AugmentReference.java,Class<?>,apache-ant-1.9.3,1.9.3,
entry,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/taskdefs/MacroInstance.java,Entry<String,MacroDef.TemplateElement>,apache-ant-1.9.3,1.9.3,
macroMapping,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/taskdefs/MacroInstance.java,Map<String,String>,apache-ant-1.9.3,1.9.3,
entry,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/taskdefs/MacroInstance.java,Map.Entry<String,Object>,apache-ant-1.9.3,1.9.3,
entry,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/taskdefs/Javac.java,Entry<String,Long>,apache-ant-1.9.3,1.9.3,
packagesToDoc,/home/thiago/git/Ant/apache-ant-1.9.3/src/main/org/apache/tools/ant/taskdefs/Javadoc.java,Vector<String>,apache-ant-1.9.3,1.9.3,
