File,Start in line,End in line,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJAntToolGUI.java,1012,1023,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJAntToolGUI.java,1033,1039,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJAntToolGUI.java,1049,1058,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJAntToolGUI.java,1068,1143,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJAntToolGUI.java,1153,1159,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJAntToolGUI.java,1169,1175,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJAntToolGUI.java,1185,1191,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJAntToolGUI.java,1201,1206,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJAntToolGUI.java,1216,1221,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJAntToolGUI.java,1231,1238,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJAntToolGUI.java,1248,1254,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJAntToolGUI.java,1300,1310,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJAntToolGUI.java,1323,1328,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJAntToolGUI.java,1337,1362,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJAntToolGUI.java,1374,1381,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJBuildInfo.java,286,298,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJBuildInfo.java,320,331,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJBuildInfo.java,437,447,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJBuildInfo.java,455,478,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJBuildInfo.java,458,474,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJRemoteUtil.java,58,69,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJRemoteUtil.java,80,91,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJRemoteUtil.java,132,148,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJRemoteUtil.java,163,207,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJRemoteUtil.java,174,179,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJRemoteUtil.java,191,199,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJWorkspaceScanner.java,166,185,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJToolsServlet.java,39,56,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJToolsServlet.java,95,116,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJToolsServlet.java,103,115,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJAntTool.java,49,63,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJAntTool.java,76,91,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJAntTool.java,102,108,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJLocalUtil.java,99,129,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJLocalUtil.java,167,176,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJLocalUtil.java,186,204,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJLocalUtil.java,218,240,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJLocalUtil.java,254,284,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJLocalUtil.java,340,356,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJLocalUtil.java,376,381,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJLocalUtil.java,428,438,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJImport.java,177,187,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJLoad.java,72,80,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJExport.java,141,154,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/clearcase/ClearCase.java,127,137,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/extension/Specification.java,238,246,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/extension/ExtensionUtil.java,130,140,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/extension/ExtensionUtil.java,201,210,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/extension/JarLibResolveTask.java,172,188,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/extension/JarLibResolveTask.java,175,183,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/extension/Extension.java,337,345,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/extension/Extension.java,353,361,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/extension/JarLibManifestTask.java,177,183,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/extension/JarLibManifestTask.java,227,239,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/extension/JarLibManifestTask.java,233,237,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/extension/resolvers/AntResolver.java,59,65,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/extension/LibraryDisplayer.java,125,129,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/XalanLiaison.java,52,89,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/XalanLiaison.java,68,74,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/XalanLiaison.java,75,81,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/XalanLiaison.java,82,88,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/jdepend/JDependTask.java,78,90,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/jdepend/JDependTask.java,458,465,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/jdepend/JDependTask.java,471,561,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/jdepend/JDependTask.java,490,498,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/jdepend/JDependTask.java,519,527,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/jdepend/JDependTask.java,539,545,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/jdepend/JDependTask.java,555,559,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/jdepend/JDependTask.java,667,671,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamLabel.java,122,128,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamLabel.java,143,167,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamCheckin.java,194,241,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamCheckout.java,347,433,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamList.java,157,212,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamList.java,287,291,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/starteam/TreeBasedTask.java,374,383,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/starteam/TreeBasedTask.java,385,393,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/starteam/TreeBasedTask.java,567,607,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/starteam/TreeBasedTask.java,670,690,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamTask.java,325,330,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/sound/AntSoundPlayer.java,103,110,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/sound/AntSoundPlayer.java,116,125,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/sound/AntSoundPlayer.java,148,151,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitVersionHelper.java,34,43,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitVersionHelper.java,38,42,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitVersionHelper.java,58,62,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitVersionHelper.java,64,79,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitVersionHelper.java,66,72,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitTest.java,168,176,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/junit/XMLResultAggregator.java,124,128,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/junit/XMLResultAggregator.java,193,211,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/junit/XMLResultAggregator.java,230,256,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/junit/XMLResultAggregator.java,294,298,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/junit/Xalan2Executor.java,49,73,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/junit/Xalan2Executor.java,82,88,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/junit/Xalan1Executor.java,40,44,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/junit/Xalan1Executor.java,52,63,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/junit/Xalan1Executor.java,74,79,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/junit/AggregateTransformer.java,107,118,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/junit/AggregateTransformer.java,110,115,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/junit/AggregateTransformer.java,145,150,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/junit/FormatterElement.java,206,214,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/junit/FormatterElement.java,217,223,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/junit/FormatterElement.java,233,237,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/junit/PlainJUnitResultFormatter.java,128,143,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/junit/PlainJUnitResultFormatter.java,137,141,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitTask.java,697,744,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitTask.java,739,743,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitTask.java,836,844,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitTask.java,868,881,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitTask.java,1024,1070,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitTask.java,1209,1214,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/junit/DOMUtil.java,91,95,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/junit/DOMUtil.java,195,207,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/junit/SummaryJUnitResultFormatter.java,134,147,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/junit/SummaryJUnitResultFormatter.java,141,145,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/junit/XMLJUnitResultFormatter.java,49,53,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/junit/XMLJUnitResultFormatter.java,130,147,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/junit/XMLJUnitResultFormatter.java,140,144,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitTestRunner.java,201,231,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitTestRunner.java,210,216,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitTestRunner.java,288,311,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitTestRunner.java,498,503,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitTestRunner.java,523,556,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitTestRunner.java,623,631,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/junit/XalanExecutor.java,75,89,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/junit/XalanExecutor.java,80,88,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/junit/XalanExecutor.java,134,139,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/junit/BriefJUnitResultFormatter.java,140,153,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/junit/BriefJUnitResultFormatter.java,147,151,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/unix/Symlink.java,134,261,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/unix/Symlink.java,138,145,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/unix/Symlink.java,165,182,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/unix/Symlink.java,231,237,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/unix/Symlink.java,402,426,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/unix/Symlink.java,403,408,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/unix/Symlink.java,418,425,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/unix/Symlink.java,453,467,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/unix/Symlink.java,461,465,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/unix/Symlink.java,515,523,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/unix/Symlink.java,595,605,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/unix/Symlink.java,636,646,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/unix/Symlink.java,663,672,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/unix/Symlink.java,715,724,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/unix/Symlink.java,739,752,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/Javah.java,310,337,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/Javah.java,312,318,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/i18n/Translate.java,409,423,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/i18n/Translate.java,431,479,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/i18n/Translate.java,500,617,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/i18n/Translate.java,503,512,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/depend/AntAnalyzer.java,69,107,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/depend/AntAnalyzer.java,78,104,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/depend/JarFileIterator.java,54,82,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/depend/DirectoryIterator.java,127,169,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/depend/Depend.java,167,186,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/depend/Depend.java,201,223,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/depend/Depend.java,599,645,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/Rpm.java,130,136,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/Rpm.java,141,147,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/Rpm.java,163,183,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/Rpm.java,170,174,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/Rpm.java,177,181,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ReplaceRegExp.java,330,476,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ReplaceRegExp.java,447,453,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ReplaceRegExp.java,458,464,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ReplaceRegExp.java,466,472,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ReplaceRegExp.java,517,523,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ReplaceRegExp.java,541,547,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/PropertyFile.java,154,183,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/PropertyFile.java,159,167,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/PropertyFile.java,172,179,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/PropertyFile.java,208,221,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/PropertyFile.java,215,219,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/PropertyFile.java,319,334,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/PropertyFile.java,367,371,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/PropertyFile.java,376,383,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/PropertyFile.java,405,416,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/PropertyFile.java,423,429,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/EchoProperties.java,230,261,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/EchoProperties.java,254,260,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/EchoProperties.java,271,314,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/EchoProperties.java,308,312,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/EchoProperties.java,363,374,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/EchoProperties.java,389,402,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/EchoProperties.java,396,400,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/EchoProperties.java,412,416,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/XMLValidateTask.java,314,318,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/XMLValidateTask.java,322,339,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/XMLValidateTask.java,395,413,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/XMLValidateTask.java,429,447,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/XMLValidateTask.java,454,472,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/XMLValidateTask.java,548,559,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/scm/AntStarTeamCheckOut.java,231,237,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/scm/AntStarTeamCheckOut.java,566,571,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/IContract.java,640,646,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/IContract.java,658,665,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/IContract.java,739,785,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/IContract.java,790,817,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/sos/SOS.java,383,395,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/TraXLiaison.java,128,154,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/TraXLiaison.java,140,146,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/TraXLiaison.java,147,153,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/TraXLiaison.java,202,212,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/TraXLiaison.java,261,266,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ejb/WebsphereDeploymentTool.java,430,459,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ejb/WebsphereDeploymentTool.java,540,595,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ejb/WebsphereDeploymentTool.java,676,850,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ejb/WebsphereDeploymentTool.java,823,826,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ejb/WebsphereDeploymentTool.java,830,833,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ejb/WebsphereDeploymentTool.java,837,840,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ejb/WebsphereDeploymentTool.java,842,848,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ejb/IPlanetDeploymentTool.java,255,260,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ejb/IPlanetEjbc.java,297,305,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ejb/IPlanetEjbc.java,314,328,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ejb/IPlanetEjbc.java,426,439,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ejb/IPlanetEjbc.java,708,724,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ejb/IPlanetEjbc.java,1467,1479,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ejb/IPlanetEjbc.java,1474,1478,
/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/taskdefs/optional/ejb/WeblogicDeploymentTool.java,446,472,
